Accession	Virus Taxonomic ID	Collapse TaxId	Collapse Name
JX275182.2	12083	138950	Enterovirus C
JX275181.2	12083	138950	Enterovirus C
JX275180.2	12083	138950	Enterovirus C
JX275179.2	12083	138950	Enterovirus C
JX275178.2	12083	138950	Enterovirus C
JX275177.2	12083	138950	Enterovirus C
JX275176.2	12083	138950	Enterovirus C
JX275175.2	12083	138950	Enterovirus C
JX275174.2	12083	138950	Enterovirus C
JX275173.2	12083	138950	Enterovirus C
JX275172.2	12083	138950	Enterovirus C
JX275171.2	12083	138950	Enterovirus C
JX275170.2	12083	138950	Enterovirus C
JX275169.2	12083	138950	Enterovirus C
JX275168.2	12083	138950	Enterovirus C
JX275167.2	12083	138950	Enterovirus C
JX275166.2	12083	138950	Enterovirus C
JX275165.2	12083	138950	Enterovirus C
JX275164.2	12083	138950	Enterovirus C
JX275163.2	12083	138950	Enterovirus C
JX275162.1	12083	138950	Enterovirus C
JX275161.2	12083	138950	Enterovirus C
JX275160.2	12083	138950	Enterovirus C
JX275159.2	12083	138950	Enterovirus C
JX275158.2	12083	138950	Enterovirus C
JX275157.2	12083	138950	Enterovirus C
JX275156.2	12083	138950	Enterovirus C
JX275155.2	12083	138950	Enterovirus C
JX275154.2	12083	138950	Enterovirus C
JX275153.2	12083	138950	Enterovirus C
JX275152.2	12083	138950	Enterovirus C
JX275151.2	12083	138950	Enterovirus C
JX275150.2	12083	138950	Enterovirus C
JX275149.2	12083	138950	Enterovirus C
JX275148.2	12083	138950	Enterovirus C
JX275147.1	12083	138950	Enterovirus C
JX275146.2	12083	138950	Enterovirus C
JX275145.2	12083	138950	Enterovirus C
JX275144.2	12083	138950	Enterovirus C
JX275143.2	12083	138950	Enterovirus C
JX275142.2	12083	138950	Enterovirus C
JX275141.2	12083	138950	Enterovirus C
JX275140.1	12083	138950	Enterovirus C
JX275139.2	12083	138950	Enterovirus C
JX275138.2	12083	138950	Enterovirus C
JX275137.2	12083	138950	Enterovirus C
JX275136.2	12083	138950	Enterovirus C
JX275135.2	12083	138950	Enterovirus C
JX275134.2	12083	138950	Enterovirus C
JX275133.2	12083	138950	Enterovirus C
JX275132.2	12083	138950	Enterovirus C
JX275131.2	12083	138950	Enterovirus C
JX275130.2	12083	138950	Enterovirus C
JX275129.2	12083	138950	Enterovirus C
JX275128.2	12083	138950	Enterovirus C
JX275127.2	12083	138950	Enterovirus C
JX275126.2	12083	138950	Enterovirus C
JX275125.2	12083	138950	Enterovirus C
JX275124.2	12083	138950	Enterovirus C
JX275123.2	12083	138950	Enterovirus C
JX275122.2	12083	138950	Enterovirus C
JX275121.2	12083	138950	Enterovirus C
JX275120.2	12083	138950	Enterovirus C
JX275119.2	12083	138950	Enterovirus C
JX275118.2	12083	138950	Enterovirus C
JX275117.2	12083	138950	Enterovirus C
JX275116.2	12083	138950	Enterovirus C
JX275115.2	12083	138950	Enterovirus C
JX275114.2	12083	138950	Enterovirus C
JX275113.2	12083	138950	Enterovirus C
JX275112.2	12083	138950	Enterovirus C
JX275111.2	12083	138950	Enterovirus C
JX275110.2	12083	138950	Enterovirus C
JX275109.2	12083	138950	Enterovirus C
JX275108.2	12083	138950	Enterovirus C
JX275107.2	12083	138950	Enterovirus C
JX275106.2	12083	138950	Enterovirus C
JX275105.2	12083	138950	Enterovirus C
JX275104.2	12083	138950	Enterovirus C
JX275103.2	12083	138950	Enterovirus C
JX275102.2	12083	138950	Enterovirus C
JX275101.2	12083	138950	Enterovirus C
JX275100.2	12083	138950	Enterovirus C
JX275099.2	12083	138950	Enterovirus C
JX275098.2	12083	138950	Enterovirus C
JX275097.2	12083	138950	Enterovirus C
JX275096.2	12083	138950	Enterovirus C
JX275095.2	12083	138950	Enterovirus C
JX275094.2	12083	138950	Enterovirus C
JX275093.2	12083	138950	Enterovirus C
JX275092.2	12083	138950	Enterovirus C
JX275091.2	12083	138950	Enterovirus C
JX275090.2	12083	138950	Enterovirus C
JX275089.2	12083	138950	Enterovirus C
JX275088.2	12083	138950	Enterovirus C
JX275087.2	12083	138950	Enterovirus C
JX275086.2	12083	138950	Enterovirus C
JX275085.1	12083	138950	Enterovirus C
JX275084.2	12083	138950	Enterovirus C
JX275083.2	12083	138950	Enterovirus C
JX275082.2	12083	138950	Enterovirus C
JX275081.2	12083	138950	Enterovirus C
JX275080.2	12083	138950	Enterovirus C
JX275079.2	12083	138950	Enterovirus C
JX275078.2	12083	138950	Enterovirus C
JX275077.2	12083	138950	Enterovirus C
JX275076.2	12083	138950	Enterovirus C
JX275075.2	12083	138950	Enterovirus C
JX275074.2	12083	138950	Enterovirus C
JX275073.2	12083	138950	Enterovirus C
JX275072.2	12083	138950	Enterovirus C
JX275071.1	12083	138950	Enterovirus C
JX275070.2	12083	138950	Enterovirus C
JX275069.2	12083	138950	Enterovirus C
JX275068.2	12083	138950	Enterovirus C
JX275067.2	12083	138950	Enterovirus C
JX275066.2	12083	138950	Enterovirus C
JX275065.2	12083	138950	Enterovirus C
JX275064.2	12083	138950	Enterovirus C
JX275063.2	12083	138950	Enterovirus C
JX275062.2	12083	138950	Enterovirus C
JX275061.2	12083	138950	Enterovirus C
JX275060.2	12083	138950	Enterovirus C
JX275059.2	12083	138950	Enterovirus C
JX275058.2	12083	138950	Enterovirus C
JX275057.2	12083	138950	Enterovirus C
JX275056.2	12083	138950	Enterovirus C
JX275055.2	12083	138950	Enterovirus C
JX275054.2	12083	138950	Enterovirus C
JX275053.2	12083	138950	Enterovirus C
JX275052.2	12083	138950	Enterovirus C
JX275051.2	12083	138950	Enterovirus C
JX275050.2	12083	138950	Enterovirus C
JX275049.2	12083	138950	Enterovirus C
JX275048.2	12083	138950	Enterovirus C
JX275047.2	12083	138950	Enterovirus C
JX275046.2	12083	138950	Enterovirus C
JX275045.2	12083	138950	Enterovirus C
JX275044.2	12083	138950	Enterovirus C
JX275043.2	12083	138950	Enterovirus C
JX275042.2	12083	138950	Enterovirus C
JX275041.2	12083	138950	Enterovirus C
JX275040.2	12083	138950	Enterovirus C
JX275039.2	12083	138950	Enterovirus C
JX275038.2	12083	138950	Enterovirus C
JX275037.2	12083	138950	Enterovirus C
JX275036.2	12083	138950	Enterovirus C
JX275035.2	12083	138950	Enterovirus C
JX275034.2	12083	138950	Enterovirus C
JX275033.2	12083	138950	Enterovirus C
JX275032.1	12083	138950	Enterovirus C
JX275031.2	12083	138950	Enterovirus C
JX275030.2	12083	138950	Enterovirus C
JX275029.2	12083	138950	Enterovirus C
JX275028.2	12083	138950	Enterovirus C
JX275027.2	12083	138950	Enterovirus C
JX275026.2	12083	138950	Enterovirus C
JX275025.2	12083	138950	Enterovirus C
JX275024.2	12083	138950	Enterovirus C
JX275023.2	12083	138950	Enterovirus C
JX275022.2	12083	138950	Enterovirus C
JX275021.2	12083	138950	Enterovirus C
JX275020.2	12083	138950	Enterovirus C
JX275019.2	12083	138950	Enterovirus C
JX275018.2	12083	138950	Enterovirus C
JX275017.2	12083	138950	Enterovirus C
JX275016.2	12083	138950	Enterovirus C
JX275015.1	12083	138950	Enterovirus C
JX275014.2	12083	138950	Enterovirus C
JX275013.2	12083	138950	Enterovirus C
JX275012.2	12083	138950	Enterovirus C
JX275011.2	12083	138950	Enterovirus C
JX275010.2	12083	138950	Enterovirus C
JX275009.2	12083	138950	Enterovirus C
JX275008.1	12083	138950	Enterovirus C
JX275007.2	12083	138950	Enterovirus C
JX275006.2	12083	138950	Enterovirus C
JX275005.2	12083	138950	Enterovirus C
JX275004.2	12083	138950	Enterovirus C
JX275003.2	12083	138950	Enterovirus C
JX275002.2	12083	138950	Enterovirus C
JX275001.2	12083	138950	Enterovirus C
JX275000.2	12083	138950	Enterovirus C
JX274999.1	12083	138950	Enterovirus C
JX274998.2	12083	138950	Enterovirus C
JX274997.2	12083	138950	Enterovirus C
JX274996.2	12083	138950	Enterovirus C
JX274995.1	12083	138950	Enterovirus C
JX274994.2	12083	138950	Enterovirus C
JX274993.1	12083	138950	Enterovirus C
JX274992.2	12083	138950	Enterovirus C
JX274991.1	12083	138950	Enterovirus C
JX274990.2	12083	138950	Enterovirus C
JX274989.2	12083	138950	Enterovirus C
JX274988.2	12083	138950	Enterovirus C
JX274987.1	12083	138950	Enterovirus C
JX274986.2	12083	138950	Enterovirus C
JX274985.1	12083	138950	Enterovirus C
JX274984.1	12083	138950	Enterovirus C
JX274983.1	12083	138950	Enterovirus C
JX274982.1	12083	138950	Enterovirus C
JX274981.1	12083	138950	Enterovirus C
JX274980.1	12083	138950	Enterovirus C
GU390707.1	12083	138950	Enterovirus C
FJ460225.1	12083	138950	Enterovirus C
FJ460224.1	12083	138950	Enterovirus C
FJ460223.1	12083	138950	Enterovirus C
OP255995.1	42785	138948	Enterovirus A
OP255992.1	42785	138948	Enterovirus A
ON730875.1	42785	138948	Enterovirus A
ON730874.1	42785	138948	Enterovirus A
ON730873.1	42785	138948	Enterovirus A
ON730871.1	42785	138948	Enterovirus A
ON730870.1	42785	138948	Enterovirus A
ON730869.1	42785	138948	Enterovirus A
ON730868.1	42785	138948	Enterovirus A
ON730867.1	42785	138948	Enterovirus A
ON730866.1	42785	138948	Enterovirus A
ON730865.1	42785	138948	Enterovirus A
ON730864.1	42785	138948	Enterovirus A
ON730863.1	42785	138948	Enterovirus A
ON730862.1	42785	138948	Enterovirus A
ON730861.1	42785	138948	Enterovirus A
ON730858.1	42785	138948	Enterovirus A
ON730856.1	42785	138948	Enterovirus A
ON730855.1	42785	138948	Enterovirus A
ON730854.1	42785	138948	Enterovirus A
ON730853.1	42785	138948	Enterovirus A
ON730852.1	42785	138948	Enterovirus A
ON730851.1	42785	138948	Enterovirus A
ON730850.1	42785	138948	Enterovirus A
OL519578.1	42785	138948	Enterovirus A
OL519576.1	42785	138948	Enterovirus A
OL519574.1	42785	138948	Enterovirus A
MW410985.1	42785	138948	Enterovirus A
MT920660.1	42785	138948	Enterovirus A
MT828545.1	42785	138948	Enterovirus A
MT828544.1	42785	138948	Enterovirus A
MN964082.1	42785	138948	Enterovirus A
MN964081.1	42785	138948	Enterovirus A
MN964080.1	42785	138948	Enterovirus A
MN964079.1	42785	138948	Enterovirus A
MN964078.1	42785	138948	Enterovirus A
MN964077.1	42785	138948	Enterovirus A
MN964076.1	42785	138948	Enterovirus A
MK658833.1	42785	138948	Enterovirus A
MK658832.1	42785	138948	Enterovirus A
MK658831.1	42785	138948	Enterovirus A
MK658830.1	42785	138948	Enterovirus A
KY271949.1	42785	138948	Enterovirus A
KP289442.1	42785	138948	Enterovirus A
OP255994.1	33757	138948	Enterovirus A
OP255972.1	33757	138948	Enterovirus A
OL519580.1	33757	138948	Enterovirus A
OL357660.1	33757	138948	Enterovirus A
OL357659.1	33757	138948	Enterovirus A
OL357658.1	33757	138948	Enterovirus A
OL357657.1	33757	138948	Enterovirus A
MW846233.1	33757	138948	Enterovirus A
KX810065.1	33757	138948	Enterovirus A
KP289361.1	33757	138948	Enterovirus A
KP289360.1	33757	138948	Enterovirus A
KP289359.1	33757	138948	Enterovirus A
KP289358.1	33757	138948	Enterovirus A
KP289357.1	33757	138948	Enterovirus A
OP255989.1	42786	138948	Enterovirus A
OK334538.1	42786	138948	Enterovirus A
OK334537.1	42786	138948	Enterovirus A
MT081377.1	42786	138948	Enterovirus A
MT081376.1	42786	138948	Enterovirus A
MN663160.1	42786	138948	Enterovirus A
KP289364.1	42786	138948	Enterovirus A
KP289363.1	42786	138948	Enterovirus A
KP289362.1	42786	138948	Enterovirus A
OP207971.1	47516	138949	Enterovirus B
MK791150.1	47516	138949	Enterovirus B
KX808644.1	47516	138949	Enterovirus B
ON881142.1	2032983	463676	Rhinovirus C
ON881139.1	2032983	463676	Rhinovirus C
ON881138.1	2032983	463676	Rhinovirus C
MF775367.1	2032983	463676	Rhinovirus C
MF775366.1	2032983	463676	Rhinovirus C
ON881137.1	1418031	463676	Rhinovirus C
ON881136.1	1219376	463676	Rhinovirus C
ON881134.1	1219376	463676	Rhinovirus C
ON881133.1	1219376	463676	Rhinovirus C
ON881131.1	1219376	463676	Rhinovirus C
ON881130.1	1219376	463676	Rhinovirus C
ON881129.1	1219376	463676	Rhinovirus C
ON881128.1	1219376	463676	Rhinovirus C
ON881127.1	1219376	463676	Rhinovirus C
ON881126.1	1219376	463676	Rhinovirus C
ON881125.1	1219376	463676	Rhinovirus C
OK161364.1	1219376	463676	Rhinovirus C
MZ835576.1	1219376	463676	Rhinovirus C
KY369881.1	1219376	463676	Rhinovirus C
ON881124.1	147677	147712	Rhinovirus B
OL770290.1	147677	147712	Rhinovirus B
ON881123.1	147672	147711	Rhinovirus A
OM001449.1	147672	147711	Rhinovirus A
OL638403.1	147672	147711	Rhinovirus A
OL133753.1	147672	147711	Rhinovirus A
OK539476.1	147672	147711	Rhinovirus A
MZ835599.1	147672	147711	Rhinovirus A
MZ670592.1	147672	147711	Rhinovirus A
MZ629129.1	147672	147711	Rhinovirus A
ON881122.1	185920	147711	Rhinovirus A
ON881121.1	185920	147711	Rhinovirus A
OM001428.1	185920	147711	Rhinovirus A
OL961529.1	185920	147711	Rhinovirus A
OK649367.1	185920	147711	Rhinovirus A
OK254882.1	185920	147711	Rhinovirus A
OK181486.1	185920	147711	Rhinovirus A
OK161354.1	185920	147711	Rhinovirus A
MZ363465.1	185920	147711	Rhinovirus A
KY369886.1	185920	147711	Rhinovirus A
ON881120.1	185891	147711	Rhinovirus A
OL770292.1	185891	147711	Rhinovirus A
OL133739.1	185891	147711	Rhinovirus A
ON873784.1	47515	138949	Enterovirus B
ON873783.1	47515	138949	Enterovirus B
ON873782.1	47515	138949	Enterovirus B
ON873781.1	47515	138949	Enterovirus B
ON873780.1	47515	138949	Enterovirus B
ON873779.1	47515	138949	Enterovirus B
ON873778.1	47515	138949	Enterovirus B
KU379646.1	47515	138949	Enterovirus B
KT965725.1	47515	138949	Enterovirus B
ON755036.1	42771	138948	Enterovirus A
ON755035.1	42771	138948	Enterovirus A
ON755034.1	42771	138948	Enterovirus A
ON755033.1	42771	138948	Enterovirus A
ON755032.1	42771	138948	Enterovirus A
ON755031.1	42771	138948	Enterovirus A
ON755030.1	42771	138948	Enterovirus A
ON755029.1	42771	138948	Enterovirus A
ON755028.1	42771	138948	Enterovirus A
ON755027.1	42771	138948	Enterovirus A
ON755026.1	42771	138948	Enterovirus A
ON755025.1	42771	138948	Enterovirus A
ON755024.1	42771	138948	Enterovirus A
ON755023.1	42771	138948	Enterovirus A
ON755022.1	42771	138948	Enterovirus A
ON755021.1	42771	138948	Enterovirus A
MK061425.1	42771	138948	Enterovirus A
MK061424.1	42771	138948	Enterovirus A
MH888020.1	42771	138948	Enterovirus A
ON729339.1	1219381	147711	Rhinovirus A
OM001460.1	1219381	147711	Rhinovirus A
OM001454.1	1219381	147711	Rhinovirus A
OM001440.1	1219381	147711	Rhinovirus A
OM001431.1	1219381	147711	Rhinovirus A
OM001420.1	1219381	147711	Rhinovirus A
OM001398.1	1219381	147711	Rhinovirus A
OM001372.1	1219381	147711	Rhinovirus A
OM001363.1	1219381	147711	Rhinovirus A
OM001353.1	1219381	147711	Rhinovirus A
OL961539.1	1219381	147711	Rhinovirus A
OL638465.1	1219381	147711	Rhinovirus A
OL638458.1	1219381	147711	Rhinovirus A
OL638437.1	1219381	147711	Rhinovirus A
OL638412.1	1219381	147711	Rhinovirus A
OL133757.1	1219381	147711	Rhinovirus A
OL133738.1	1219381	147711	Rhinovirus A
OL133736.1	1219381	147711	Rhinovirus A
OK649389.1	1219381	147711	Rhinovirus A
OK649385.1	1219381	147711	Rhinovirus A
OK539514.1	1219381	147711	Rhinovirus A
OK539511.1	1219381	147711	Rhinovirus A
OK539510.1	1219381	147711	Rhinovirus A
OK539496.1	1219381	147711	Rhinovirus A
OK539474.1	1219381	147711	Rhinovirus A
OK539473.1	1219381	147711	Rhinovirus A
OK539472.1	1219381	147711	Rhinovirus A
OK539466.1	1219381	147711	Rhinovirus A
OK254881.1	1219381	147711	Rhinovirus A
OK254878.1	1219381	147711	Rhinovirus A
OK254876.1	1219381	147711	Rhinovirus A
OK254866.1	1219381	147711	Rhinovirus A
OK254852.1	1219381	147711	Rhinovirus A
OK254849.1	1219381	147711	Rhinovirus A
OK254847.1	1219381	147711	Rhinovirus A
OK254832.1	1219381	147711	Rhinovirus A
OK254825.1	1219381	147711	Rhinovirus A
OK181503.1	1219381	147711	Rhinovirus A
OK181495.1	1219381	147711	Rhinovirus A
OK181458.1	1219381	147711	Rhinovirus A
OK161410.1	1219381	147711	Rhinovirus A
OK161397.1	1219381	147711	Rhinovirus A
OK161393.1	1219381	147711	Rhinovirus A
OK161385.1	1219381	147711	Rhinovirus A
OK161381.1	1219381	147711	Rhinovirus A
OK161380.1	1219381	147711	Rhinovirus A
OK161375.1	1219381	147711	Rhinovirus A
OK161373.1	1219381	147711	Rhinovirus A
OK017963.1	1219381	147711	Rhinovirus A
OK017960.1	1219381	147711	Rhinovirus A
OK017943.1	1219381	147711	Rhinovirus A
OK017936.1	1219381	147711	Rhinovirus A
OK017932.1	1219381	147711	Rhinovirus A
OK017928.1	1219381	147711	Rhinovirus A
OK017912.1	1219381	147711	Rhinovirus A
OK017911.1	1219381	147711	Rhinovirus A
MZ835604.1	1219381	147711	Rhinovirus A
MZ835602.1	1219381	147711	Rhinovirus A
MZ835593.1	1219381	147711	Rhinovirus A
MZ835591.1	1219381	147711	Rhinovirus A
MZ835590.1	1219381	147711	Rhinovirus A
MZ835587.1	1219381	147711	Rhinovirus A
MZ835586.1	1219381	147711	Rhinovirus A
MZ835585.1	1219381	147711	Rhinovirus A
MZ835582.1	1219381	147711	Rhinovirus A
MZ835575.1	1219381	147711	Rhinovirus A
MZ835569.1	1219381	147711	Rhinovirus A
MZ835568.1	1219381	147711	Rhinovirus A
MZ670595.1	1219381	147711	Rhinovirus A
MZ670585.1	1219381	147711	Rhinovirus A
MZ670580.1	1219381	147711	Rhinovirus A
MZ629182.1	1219381	147711	Rhinovirus A
MZ629176.1	1219381	147711	Rhinovirus A
MZ629167.1	1219381	147711	Rhinovirus A
MZ629166.1	1219381	147711	Rhinovirus A
MZ629163.1	1219381	147711	Rhinovirus A
MZ629156.1	1219381	147711	Rhinovirus A
MZ629151.1	1219381	147711	Rhinovirus A
MZ629136.1	1219381	147711	Rhinovirus A
MZ629133.1	1219381	147711	Rhinovirus A
MZ629126.1	1219381	147711	Rhinovirus A
MZ629125.1	1219381	147711	Rhinovirus A
MZ629121.1	1219381	147711	Rhinovirus A
MZ629119.1	1219381	147711	Rhinovirus A
MZ629112.1	1219381	147711	Rhinovirus A
MZ629110.1	1219381	147711	Rhinovirus A
MZ629105.1	1219381	147711	Rhinovirus A
MZ540946.1	1219381	147711	Rhinovirus A
MZ460713.1	1219381	147711	Rhinovirus A
MZ460706.1	1219381	147711	Rhinovirus A
MZ460689.1	1219381	147711	Rhinovirus A
MZ460676.1	1219381	147711	Rhinovirus A
MZ363455.1	1219381	147711	Rhinovirus A
MZ363438.1	1219381	147711	Rhinovirus A
MZ363425.1	1219381	147711	Rhinovirus A
MZ322923.1	1219381	147711	Rhinovirus A
MZ322920.1	1219381	147711	Rhinovirus A
MZ268719.1	1219381	147711	Rhinovirus A
MZ268713.1	1219381	147711	Rhinovirus A
MZ268690.1	1219381	147711	Rhinovirus A
MZ268668.1	1219381	147711	Rhinovirus A
MZ268664.1	1219381	147711	Rhinovirus A
MZ268660.1	1219381	147711	Rhinovirus A
MZ268658.1	1219381	147711	Rhinovirus A
MZ268649.1	1219381	147711	Rhinovirus A
MZ221152.1	1219381	147711	Rhinovirus A
MZ221151.1	1219381	147711	Rhinovirus A
MZ153288.1	1219381	147711	Rhinovirus A
MZ153272.1	1219381	147711	Rhinovirus A
MZ153264.1	1219381	147711	Rhinovirus A
MZ153263.1	1219381	147711	Rhinovirus A
MW969531.1	1219381	147711	Rhinovirus A
KY369897.1	1219381	147711	Rhinovirus A
KY369892.1	1219381	147711	Rhinovirus A
KY369891.1	1219381	147711	Rhinovirus A
KY369889.1	1219381	147711	Rhinovirus A
GQ415051.1	1219381	147711	Rhinovirus A
ON729338.1	185918	147711	Rhinovirus A
OL638425.1	185918	147711	Rhinovirus A
KY629935.1	185918	147711	Rhinovirus A
KY369895.1	185918	147711	Rhinovirus A
KY369893.1	185918	147711	Rhinovirus A
ON729335.1	2045075	463676	Rhinovirus C
MZ629159.1	2045075	463676	Rhinovirus C
MZ363416.1	2045075	463676	Rhinovirus C
MZ268723.1	2045075	463676	Rhinovirus C
ON729334.1	185937	147711	Rhinovirus A
OK161391.1	185937	147711	Rhinovirus A
MZ629130.1	185937	147711	Rhinovirus A
ON729333.1	44128	147711	Rhinovirus A
OL638406.1	44128	147711	Rhinovirus A
OK649399.1	44128	147711	Rhinovirus A
MZ835609.1	44128	147711	Rhinovirus A
LC699421.1	44128	147711	Rhinovirus A
ON729331.1	185941	147711	Rhinovirus A
ON729330.1	185941	147711	Rhinovirus A
OK649392.1	185941	147711	Rhinovirus A
ON729329.1	185919	147711	Rhinovirus A
OM001349.1	185919	147711	Rhinovirus A
OK181468.1	185919	147711	Rhinovirus A
MZ268715.1	185919	147711	Rhinovirus A
LC699422.1	185919	147711	Rhinovirus A
ON729328.1	1033850	147711	Rhinovirus A
MH517019.1	1033850	147711	Rhinovirus A
OM963011.1	42783	138950	Enterovirus C
OM963010.1	42783	138950	Enterovirus C
OM001469.1	147681	147712	Rhinovirus B
OM001456.1	147681	147712	Rhinovirus B
OM001447.1	147681	147712	Rhinovirus B
OM001435.1	147681	147712	Rhinovirus B
OM001425.1	147681	147712	Rhinovirus B
OM001417.1	147681	147712	Rhinovirus B
OM001409.1	147681	147712	Rhinovirus B
OM001393.1	147681	147712	Rhinovirus B
OM001381.1	147681	147712	Rhinovirus B
OM001367.1	147681	147712	Rhinovirus B
OL961545.1	147681	147712	Rhinovirus B
OL961541.1	147681	147712	Rhinovirus B
OL961522.1	147681	147712	Rhinovirus B
OL638464.1	147681	147712	Rhinovirus B
OL638455.1	147681	147712	Rhinovirus B
OL638447.1	147681	147712	Rhinovirus B
OL638441.1	147681	147712	Rhinovirus B
OL638435.1	147681	147712	Rhinovirus B
OL638421.1	147681	147712	Rhinovirus B
OL638415.1	147681	147712	Rhinovirus B
OL638410.1	147681	147712	Rhinovirus B
OL365067.1	147681	147712	Rhinovirus B
OL133766.1	147681	147712	Rhinovirus B
OL133761.1	147681	147712	Rhinovirus B
OK649413.1	147681	147712	Rhinovirus B
OK649410.1	147681	147712	Rhinovirus B
OK649403.1	147681	147712	Rhinovirus B
OK649394.1	147681	147712	Rhinovirus B
OK649379.1	147681	147712	Rhinovirus B
OK649359.1	147681	147712	Rhinovirus B
OK539502.1	147681	147712	Rhinovirus B
OK254846.1	147681	147712	Rhinovirus B
OK181492.1	147681	147712	Rhinovirus B
OK181464.1	147681	147712	Rhinovirus B
OK161382.1	147681	147712	Rhinovirus B
OK161377.1	147681	147712	Rhinovirus B
OK017966.1	147681	147712	Rhinovirus B
OK017964.1	147681	147712	Rhinovirus B
OK017962.1	147681	147712	Rhinovirus B
OK017959.1	147681	147712	Rhinovirus B
OK017947.1	147681	147712	Rhinovirus B
OK017940.1	147681	147712	Rhinovirus B
OK017937.1	147681	147712	Rhinovirus B
OK017925.1	147681	147712	Rhinovirus B
MZ835615.1	147681	147712	Rhinovirus B
MZ835613.1	147681	147712	Rhinovirus B
MZ835595.1	147681	147712	Rhinovirus B
MZ835583.1	147681	147712	Rhinovirus B
MZ835567.1	147681	147712	Rhinovirus B
MZ835566.1	147681	147712	Rhinovirus B
MZ670591.1	147681	147712	Rhinovirus B
MZ670572.1	147681	147712	Rhinovirus B
MZ670571.1	147681	147712	Rhinovirus B
MZ629157.1	147681	147712	Rhinovirus B
MZ629154.1	147681	147712	Rhinovirus B
MZ629150.1	147681	147712	Rhinovirus B
MZ629116.1	147681	147712	Rhinovirus B
MZ629111.1	147681	147712	Rhinovirus B
MZ629108.1	147681	147712	Rhinovirus B
MZ540942.1	147681	147712	Rhinovirus B
MZ460710.1	147681	147712	Rhinovirus B
MZ460680.1	147681	147712	Rhinovirus B
MZ427503.1	147681	147712	Rhinovirus B
MZ363443.1	147681	147712	Rhinovirus B
MZ363431.1	147681	147712	Rhinovirus B
MZ363419.1	147681	147712	Rhinovirus B
MZ268654.1	147681	147712	Rhinovirus B
MZ153282.1	147681	147712	Rhinovirus B
MZ153247.1	147681	147712	Rhinovirus B
OM001467.1	167324	147711	Rhinovirus A
OK254831.1	167324	147711	Rhinovirus A
OK181462.1	167324	147711	Rhinovirus A
MZ629147.1	167324	147711	Rhinovirus A
MZ629120.1	167324	147711	Rhinovirus A
OM001466.1	185897	147711	Rhinovirus A
OM001352.1	185897	147711	Rhinovirus A
OM001350.1	185897	147711	Rhinovirus A
OL638419.1	185897	147711	Rhinovirus A
OL133735.1	185897	147711	Rhinovirus A
OK649393.1	185897	147711	Rhinovirus A
OK649362.1	185897	147711	Rhinovirus A
OK539484.1	185897	147711	Rhinovirus A
OK254868.1	185897	147711	Rhinovirus A
OK017920.1	185897	147711	Rhinovirus A
MZ670577.1	185897	147711	Rhinovirus A
MZ629148.1	185897	147711	Rhinovirus A
MZ460681.1	185897	147711	Rhinovirus A
MZ460670.1	185897	147711	Rhinovirus A
MZ268670.1	185897	147711	Rhinovirus A
LC699415.1	185897	147711	Rhinovirus A
OM001464.1	39767	147711	Rhinovirus A
OL133758.1	39767	147711	Rhinovirus A
OL133740.1	39767	147711	Rhinovirus A
OK254870.1	39767	147711	Rhinovirus A
OK128341.1	39767	147711	Rhinovirus A
OK128340.1	39767	147711	Rhinovirus A
OK128339.1	39767	147711	Rhinovirus A
MZ835610.1	39767	147711	Rhinovirus A
MZ670589.1	39767	147711	Rhinovirus A
MZ540952.1	39767	147711	Rhinovirus A
OM001463.1	185907	147711	Rhinovirus A
OL638444.1	185907	147711	Rhinovirus A
OL638434.1	185907	147711	Rhinovirus A
OL638420.1	185907	147711	Rhinovirus A
OK649372.1	185907	147711	Rhinovirus A
OK539503.1	185907	147711	Rhinovirus A
OK539498.1	185907	147711	Rhinovirus A
OK539491.1	185907	147711	Rhinovirus A
OK181497.1	185907	147711	Rhinovirus A
OK181482.1	185907	147711	Rhinovirus A
OK181466.1	185907	147711	Rhinovirus A
OK161400.1	185907	147711	Rhinovirus A
OK161392.1	185907	147711	Rhinovirus A
OK161355.1	185907	147711	Rhinovirus A
OK017921.1	185907	147711	Rhinovirus A
MZ835619.1	185907	147711	Rhinovirus A
MZ835618.1	185907	147711	Rhinovirus A
MZ835573.1	185907	147711	Rhinovirus A
MZ835561.1	185907	147711	Rhinovirus A
MZ670581.1	185907	147711	Rhinovirus A
MZ629177.1	185907	147711	Rhinovirus A
MZ629175.1	185907	147711	Rhinovirus A
MZ629161.1	185907	147711	Rhinovirus A
MZ629137.1	185907	147711	Rhinovirus A
MZ629134.1	185907	147711	Rhinovirus A
MZ460715.1	185907	147711	Rhinovirus A
MZ460688.1	185907	147711	Rhinovirus A
MZ427504.1	185907	147711	Rhinovirus A
MZ322919.1	185907	147711	Rhinovirus A
MZ268673.1	185907	147711	Rhinovirus A
MZ268646.1	185907	147711	Rhinovirus A
MZ268645.1	185907	147711	Rhinovirus A
OM001459.1	185901	147711	Rhinovirus A
OM001453.1	185901	147711	Rhinovirus A
OM001444.1	185901	147711	Rhinovirus A
OM001394.1	185901	147711	Rhinovirus A
OL133726.1	185901	147711	Rhinovirus A
OK254880.1	185901	147711	Rhinovirus A
OK254869.1	185901	147711	Rhinovirus A
OK254828.1	185901	147711	Rhinovirus A
OK161359.1	185901	147711	Rhinovirus A
OK017961.1	185901	147711	Rhinovirus A
MZ835581.1	185901	147711	Rhinovirus A
